"Avg # Bars In Losing Trades: All","Avg # Bars In Losing Trades: Long","Avg # Bars In Losing Trades: Short","Avg # Bars in Trades: All","Avg # Bars in Trades: Long","Avg # Bars in Trades: Short","Avg # Bars In Winning Trades: All","Avg # Bars In Winning Trades: Long","Avg # Bars In Winning Trades: Short","Avg Losing Trade: All","Avg Losing Trade: Long","Avg Losing Trade: Short","Avg Losing Trade %: All","Avg Losing Trade %: Long","Avg Losing Trade %: Short","Avg Trade: All","Avg Trade: Long","Avg Trade: Short","Avg Trade %: All","Avg Trade %: Long","Avg Trade %: Short","Avg Winning Trade: All","Avg Winning Trade: Long","Avg Winning Trade: Short","Avg Winning Trade %: All","Avg Winning Trade %: Long","Avg Winning Trade %: Short","Commission Paid: All","Commission Paid: Long","Commission Paid: Short","Gross Loss: All","Gross Loss: Long","Gross Loss: Short","Gross Loss %: All","Gross Loss %: Long","Gross Loss %: Short","Gross Profit: All","Gross Profit: Long","Gross Profit: Short","Gross Profit %: All","Gross Profit %: Long","Gross Profit %: Short","Largest Losing Trade: All","Largest Losing Trade: Long","Largest Losing Trade: Short","Largest Losing Trade %: All","Largest Losing Trade %: Long","Largest Losing Trade %: Short","Largest Winning Trade: All","Largest Winning Trade: Long","Largest Winning Trade: Short","Largest Winning Trade %: All","Largest Winning Trade %: Long","Largest Winning Trade %: Short","Margin Calls: All","Margin Calls: Long","Margin Calls: Short","Max Contracts Held: All","Max Contracts Held: Long","Max Contracts Held: Short","Net Profit: All","Net Profit: Long","Net Profit: Short","Net Profit %: All","Net Profit %: Long","Net Profit %: Short","Number Losing Trades: All","Number Losing Trades: Long","Number Losing Trades: Short","Number Winning Trades: All","Number Winning Trades: Long","Number Winning Trades: Short","Percent Profitable: All","Percent Profitable: Long","Percent Profitable: Short","Profit Factor: All","Profit Factor: Long","Profit Factor: Short","Ratio Avg Win / Avg Loss: All","Ratio Avg Win / Avg Loss: Long","Ratio Avg Win / Avg Loss: Short","Total Open Trades: All","Total Open Trades: Long","Total Open Trades: Short","Total Closed Trades: All","Total Closed Trades: Long","Total Closed Trades: Short","Max Drawdown","Open PL","Buy & Hold Return","Sharpe Ratio","Sortino Ratio","Max Drawdown %","Buy & Hold Return %","Open PL %","comment","__From","__To","__Length","__KSmoothing","__DLength","__Level","__CCI_Period","__T3_Period","__B","__Trade reverse","__Long Stop Loss %","__Enable Trailing","__Stop Loss","__Take Profit","__Trailing Stop","__Trailing Offset","__Source","__Filter","__Slow EMA Period","__Fast EMA Period","__Angle 1","__Angle 2","__Bull Angle Source","__Bear Angle Source"
0,0,0,848.00,848.00,0,848.00,848.00,0,0,0,0,0,0,0,23.63,23.63,0,4.73,4.73,0,23.63,23.63,0,4.73,4.73,0,0,0,0,0,0,0,0,0,0,23.63,23.63,0,4.73,4.73,0,0,0,0,0,0,0,23.63,23.63,0,4.73,4.73,0,0,0,0,0.19,0.19,0,23.63,23.63,0,4.73,4.73,0,0,0,0,1.00,1.00,0,100.00,100.00,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,0,0,55.88,0,0,0,11.18,0,"Changed ""Slow EMA Period"": 15 => 25.",true,0,67.00,5.00,7.00,6.00,420.00,249.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,5.00,39.00,21.00,"hlc3","hlc3"
0,0,0,653.67,653.67,0,653.67,653.67,0,0,0,0,0,0,0,10.33,10.33,0,2.07,2.07,0,10.33,10.33,0,2.07,2.07,0,0,0,0,0,0,0,0,0,0,30.99,30.99,0,6.20,6.20,0,0,0,0,0,0,0,23.63,23.63,0,4.73,4.73,0,0,0,0,0.20,0.20,0,30.99,30.99,0,6.20,6.20,0,0,0,0,3.00,3.00,0,100.00,100.00,0,0,0,0,0,0,0,1.00,1.00,0,3.00,3.00,0,0,3.30,55.88,0.41,112.68,0,11.18,0.62,"Changed ""Angle 1"": 39 => 93.",true,0,67.00,5.00,7.00,6.00,420.00,249.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,5.00,93.00,21.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,600.00,99.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",50.00,11.00,84.00,30.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,285.00,279.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",20.00,17.00,48.00,23.00,"hlc3","hlc3"
271.33,271.33,0,345.00,345.00,0,455.50,455.50,0,7.79,7.79,0,1.56,1.56,0,-4.21,-4.21,0,-0.84,-0.84,0,1.17,1.17,0,0.23,0.23,0,0,0,0,23.38,23.38,0,4.68,4.68,0,2.33,2.33,0,0.47,0.47,0,10.36,10.36,0,2.07,2.07,0,1.97,1.97,0,0.41,0.41,0,0,0,0,0.19,0.19,0,-21.05,-21.05,0,-4.21,-4.21,0,3.00,3.00,0,2.00,2.00,0,40.00,40.00,0,0.10,0.10,0,0.15,0.15,0,0,0,0,5.00,5.00,0,23.02,0,55.60,-0.51,-0.46,4.60,11.12,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,555.00,99.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",35.00,8.00,84.00,13.00,"hlc3","hlc3"
170.50,170.50,0,170.50,170.50,0,0,0,0,5.38,5.38,0,1.08,1.08,0,-5.38,-5.38,0,-1.08,-1.08,0,0,0,0,0,0,0,0,0,0,21.51,21.51,0,4.30,4.30,0,0,0,0,0,0,0,10.36,10.36,0,2.07,2.07,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,-21.51,-21.51,0,-4.30,-4.30,0,4.00,4.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.00,4.00,0,21.51,0,55.54,-0.68,-0.56,4.30,11.11,0,"Changed ""Slow EMA Period"": 35 => 50.",true,0,67.00,5.00,7.00,6.00,555.00,99.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",50.00,8.00,84.00,13.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,375.00,279.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,17.00,111.00,29.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""B"": 0.08 => 0.02.",true,0,67.00,5.00,7.00,6.00,375.00,279.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",25.00,17.00,111.00,29.00,"hlc3","hlc3"
173.00,173.00,0,250.67,250.67,0,406.00,406.00,0,14.24,14.24,0,2.85,2.85,0,-9.04,-9.04,0,-1.81,-1.81,0,1.37,1.37,0,0.27,0.27,0,0,0,0,28.48,28.48,0,5.70,5.70,0,1.37,1.37,0,0.27,0.27,0,18.39,18.39,0,3.74,3.74,0,1.37,1.37,0,0.27,0.27,0,0,0,0,0.20,0.20,0,-27.11,-27.11,0,-5.42,-5.42,0,2.00,2.00,0,1.00,1.00,0,33.33,33.33,0,0.05,0.05,0,0.10,0.10,0,0,0,0,3.00,3.00,0,28.48,0,76.53,-0.45,-0.41,5.68,15.31,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,240.00,129.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",40.00,8.00,57.00,19.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,420.00,309.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",20.00,16.00,93.00,29.00,"hlc3","hlc3"
387.00,387.00,0,387.00,387.00,0,0,0,0,0.22,0.22,0,0.04,0.04,0,-0.22,-0.22,0,-0.04,-0.04,0,0,0,0,0,0,0,0,0,0,0.22,0.22,0,0.04,0.04,0,0,0,0,0,0,0,0.22,0.22,0,0.04,0.04,0,0,0,0,0,0,0,0,0,0,0.20,0.20,0,-0.22,-0.22,0,-0.04,-0.04,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,0.22,0,75.13,0,0,0.04,15.03,0,"Changed ""CCI_Period"": 420 => 240.",true,0,67.00,5.00,7.00,6.00,240.00,249.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,5.00,39.00,21.00,"hlc3","hlc3"
842.00,842.00,0,842.00,842.00,0,0,0,0,5.00,5.00,0,1.00,1.00,0,-5.00,-5.00,0,-1.00,-1.00,0,0,0,0,0,0,0,0,0,0,5.00,5.00,0,1.00,1.00,0,0,0,0,0,0,0,5.00,5.00,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0.18,0.18,0,-5.00,-5.00,0,-1.00,-1.00,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,5.00,0,18.26,0,0,1.00,3.65,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,510.00,339.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,12.00,66.00,27.00,"hlc3","hlc3"
151.00,151.00,0,151.00,151.00,0,0,0,0,7.74,7.74,0,1.55,1.55,0,-7.74,-7.74,0,-1.55,-1.55,0,0,0,0,0,0,0,0,0,0,7.74,7.74,0,1.55,1.55,0,0,0,0,0,0,0,7.74,7.74,0,1.55,1.55,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,-7.74,-7.74,0,-1.55,-1.55,0,1.00,1.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,7.74,0,63.43,0,0,1.55,12.69,0,"Changed ""CCI_Period"": 510 => 285.",true,0,67.00,5.00,7.00,6.00,285.00,339.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,12.00,66.00,27.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""CCI_Period"": 285 => 150.",true,0,67.00,5.00,7.00,6.00,150.00,339.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,12.00,66.00,27.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""Fast EMA Period"": 12 => 4.",true,0,67.00,5.00,7.00,6.00,150.00,339.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,4.00,66.00,27.00,"hlc3","hlc3"
235.30,235.30,0,309.00,309.00,0,677.50,677.50,0,6.34,6.34,0,1.27,1.27,0,-2.92,-2.92,0,-0.58,-0.58,0,14.17,14.17,0,2.83,2.83,0,0,0,0,63.43,63.43,0,12.69,12.69,0,28.33,28.33,0,5.67,5.67,0,17.47,17.47,0,3.62,3.62,0,28.20,28.20,0,5.89,5.89,0,0,0,0,0.20,0.20,0,-35.10,-35.10,0,-7.02,-7.02,0,10.00,10.00,0,2.00,2.00,0,16.67,16.67,0,0.45,0.45,0,2.23,2.23,0,0,0,0,12.00,12.00,0,41.71,0,73.66,-0.28,-0.37,8.23,14.73,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,465.00,99.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",20.00,12.00,120.00,9.00,"hlc3","hlc3"
120.00,120.00,0,367.33,367.33,0,862.00,862.00,0,10.46,10.46,0,2.09,2.09,0,2.85,2.85,0,0.57,0.57,0,29.46,29.46,0,5.89,5.89,0,0,0,0,20.92,20.92,0,4.18,4.18,0,29.46,29.46,0,5.89,5.89,0,19.09,19.09,0,3.62,3.62,0,29.46,29.46,0,5.89,5.89,0,0,0,0,0.20,0.20,0,8.54,8.54,0,1.71,1.71,0,2.00,2.00,0,1.00,1.00,0,33.33,33.33,0,1.41,1.41,0,2.82,2.82,0,0,0,0,3.00,3.00,0,20.92,0,64.15,0.09,0.17,3.95,12.83,0,"Changed ""Slow EMA Period"": 20 => 35.",true,0,67.00,5.00,7.00,6.00,465.00,99.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",35.00,12.00,120.00,9.00,"hlc3","hlc3"
0,0,0,406.00,406.00,0,406.00,406.00,0,0,0,0,0,0,0,15.99,15.99,0,3.20,3.20,0,15.99,15.99,0,3.20,3.20,0,0,0,0,0,0,0,0,0,0,15.99,15.99,0,3.20,3.20,0,0,0,0,0,0,0,15.99,15.99,0,3.20,3.20,0,0,0,0,0.20,0.20,0,15.99,15.99,0,3.20,3.20,0,0,0,0,1.00,1.00,0,100.00,100.00,0,0,0,0,0,0,0,0,0,0,1.00,1.00,0,0,0,73.50,0,0,0,14.70,0,"Changed ""Angle 1"": 39 => 84.",true,0,67.00,5.00,7.00,6.00,420.00,249.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,5.00,84.00,21.00,"hlc3","hlc3"
287.00,287.00,0,541.83,541.83,0,669.25,669.25,0,8.85,8.85,0,1.77,1.77,0,7.32,7.32,0,1.46,1.46,0,15.40,15.40,0,3.08,3.08,0,0,0,0,17.70,17.70,0,3.54,3.54,0,61.61,61.61,0,12.32,12.32,0,14.14,14.14,0,2.85,2.85,0,26.42,26.42,0,5.48,5.48,0,0,0,0,0.20,0.20,0,43.91,43.91,0,8.78,8.78,0,2.00,2.00,0,4.00,4.00,0,66.67,66.67,0,3.48,3.48,0,1.74,1.74,0,1.00,1.00,0,6.00,6.00,0,17.70,2.55,73.46,0.30,0.66,3.54,14.69,0.47,"Changed ""Angle 2"": 21 => 7.",true,0,67.00,5.00,7.00,6.00,420.00,249.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,5.00,84.00,7.00,"hlc3","hlc3"
287.00,287.00,0,541.83,541.83,0,669.25,669.25,0,8.85,8.85,0,1.77,1.77,0,7.32,7.32,0,1.46,1.46,0,15.40,15.40,0,3.08,3.08,0,0,0,0,17.70,17.70,0,3.54,3.54,0,61.61,61.61,0,12.32,12.32,0,14.14,14.14,0,2.85,2.85,0,26.42,26.42,0,5.48,5.48,0,0,0,0,0.20,0.20,0,43.91,43.91,0,8.78,8.78,0,2.00,2.00,0,4.00,4.00,0,66.67,66.67,0,3.48,3.48,0,1.74,1.74,0,1.00,1.00,0,6.00,6.00,0,17.70,2.55,73.46,0.30,0.66,3.54,14.69,0.47,"Changed ""Angle 1"": 39 => 75.",true,0,67.00,5.00,7.00,6.00,420.00,249.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,5.00,75.00,21.00,"hlc3","hlc3"
495.71,495.71,0,633.17,633.17,0,825.60,825.60,0,6.14,6.14,0,1.23,1.23,0,2.06,2.06,0,0.41,0.41,0,13.53,13.53,0,2.71,2.71,0,0,0,0,42.95,42.95,0,8.59,8.59,0,67.66,67.66,0,13.53,13.53,0,15.46,15.46,0,3.11,3.11,0,24.75,24.75,0,4.93,4.93,0,0,0,0,0.20,0.20,0,24.71,24.71,0,4.94,4.94,0,7.00,7.00,0,5.00,5.00,0,41.67,41.67,0,1.58,1.58,0,2.21,2.21,0,0,0,0,12.00,12.00,0,21.16,0,73.46,0.16,0.26,4.13,14.69,0,"Changed ""T3_Period"": 249 => 339.",true,0,67.00,5.00,7.00,6.00,420.00,339.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,5.00,75.00,21.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""Slow EMA Period"": 15 => 30.",true,0,67.00,5.00,7.00,6.00,420.00,339.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,5.00,75.00,21.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""B"": 0.08 => 0.02.",true,0,67.00,5.00,7.00,6.00,420.00,339.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,5.00,75.00,21.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""B"": 0.02 => 0.08.",true,0,67.00,5.00,7.00,6.00,420.00,339.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,5.00,75.00,21.00,"hlc3","hlc3"
219.83,219.83,0,258.21,258.21,0,488.50,488.50,0,5.27,5.27,0,1.05,1.05,0,-2.48,-2.48,0,-0.50,-0.50,0,14.26,14.26,0,2.85,2.85,0,0,0,0,63.29,63.29,0,12.66,12.66,0,28.51,28.51,0,5.70,5.70,0,18.28,18.28,0,3.67,3.67,0,28.48,28.48,0,5.86,5.86,0,0,0,0,0.20,0.20,0,-34.77,-34.77,0,-6.95,-6.95,0,12.00,12.00,0,2.00,2.00,0,14.29,14.29,0,0.45,0.45,0,2.70,2.70,0,0,0,0,14.00,14.00,0,49.67,0,65.48,-0.24,-0.32,9.65,13.10,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,240.00,99.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",20.00,13.00,39.00,11.00,"hlc3","hlc3"
250.75,250.75,0,276.45,276.45,0,345.00,345.00,0,4.90,4.90,0,0.98,0.98,0,-3.40,-3.40,0,-0.68,-0.68,0,0.59,0.59,0,0.12,0.12,0,0,0,0,39.19,39.19,0,7.84,7.84,0,1.76,1.76,0,0.35,0.35,0,11.41,11.41,0,2.29,2.29,0,1.09,1.09,0,0.22,0.22,0,0,0,0,0.20,0.20,0,-37.44,-37.44,0,-7.49,-7.49,0,8.00,8.00,0,3.00,3.00,0,27.27,27.27,0,0.04,0.04,0,0.12,0.12,0,0,0,0,11.00,11.00,0,37.44,0,76.21,-0.94,-0.68,7.49,15.24,0,"Changed ""CCI_Period"": 240 => 510.",true,0,67.00,5.00,7.00,6.00,510.00,99.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",20.00,13.00,39.00,11.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,285.00,189.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",40.00,10.00,120.00,29.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""Slow EMA Period"": 15 => 50.",true,0,67.00,5.00,7.00,6.00,420.00,249.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",50.00,5.00,39.00,21.00,"hlc3","hlc3"
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Changed ""Slow EMA Period"": 50 => 30.",true,0,67.00,5.00,7.00,6.00,420.00,249.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,5.00,39.00,21.00,"hlc3","hlc3"
874.00,874.00,0,576.50,576.50,0,279.00,279.00,0,2.74,2.74,0,0.55,0.55,0,0.86,0.86,0,0.17,0.17,0,4.47,4.47,0,0.89,0.89,0,0,0,0,2.74,2.74,0,0.55,0.55,0,4.47,4.47,0,0.89,0.89,0,2.74,2.74,0,0.54,0.54,0,4.47,4.47,0,0.89,0.89,0,0,0,0,0.19,0.19,0,1.73,1.73,0,0.35,0.35,0,1.00,1.00,0,1.00,1.00,0,50.00,50.00,0,1.63,1.63,0,1.63,1.63,0,0,0,0,2.00,2.00,0,2.74,0,61.10,0,0,0.54,12.22,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,600.00,398.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",50.00,10.00,66.00,11.00,"hlc3","hlc3"
159.00,159.00,0,159.00,159.00,0,0,0,0,7.92,7.92,0,1.58,1.58,0,-7.92,-7.92,0,-1.58,-1.58,0,0,0,0,0,0,0,0,0,0,39.59,39.59,0,7.92,7.92,0,0,0,0,0,0,0,18.47,18.47,0,3.78,3.78,0,0,0,0,0,0,0,0,0,0,0.19,0.19,0,-39.59,-39.59,0,-7.92,-7.92,0,5.00,5.00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.00,5.00,0,39.59,0,58.35,-0.48,-0.43,7.92,11.67,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,195.00,129.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",20.00,15.00,30.00,17.00,"hlc3","hlc3"
305.33,305.33,0,395.00,395.00,0,596.75,596.75,0,5.99,5.99,0,1.20,1.20,0,-0.42,-0.42,0,-0.08,-0.08,0,12.11,12.11,0,2.42,2.42,0,0,0,0,53.87,53.87,0,10.77,10.77,0,48.45,48.45,0,9.69,9.69,0,10.26,10.26,0,2.01,2.01,0,28.95,28.95,0,5.95,5.95,0,0,0,0,0.20,0.20,0,-5.41,-5.41,0,-1.08,-1.08,0,9.00,9.00,0,4.00,4.00,0,30.77,30.77,0,0.90,0.90,0,2.02,2.02,0,1.00,1.00,0,13.00,13.00,0,26.04,3.45,70.98,-0.01,-0.01,5.01,14.20,0.70,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,285.00,249.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,9.00,102.00,9.00,"hlc3","hlc3"
410.00,410.00,0,651.00,651.00,0,731.33,731.33,0,10.10,10.10,0,2.02,2.02,0,7.46,7.46,0,1.49,1.49,0,13.31,13.31,0,2.66,2.66,0,0,0,0,10.10,10.10,0,2.02,2.02,0,39.92,39.92,0,7.98,7.98,0,10.10,10.10,0,1.93,1.93,0,23.63,23.63,0,4.73,4.73,0,0,0,0,0.20,0.20,0,29.82,29.82,0,5.96,5.96,0,1.00,1.00,0,3.00,3.00,0,75.00,75.00,0,3.95,3.95,0,1.32,1.32,0,0,0,0,4.00,4.00,0,10.10,0,56.11,0.32,0.92,1.93,11.22,0,"Changed ""B"": 0.08 => 0.02.",true,0,67.00,5.00,7.00,6.00,420.00,249.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",15.00,5.00,39.00,21.00,"hlc3","hlc3"
0,0,0,841.33,841.33,0,841.33,841.33,0,0,0,0,0,0,0,13.02,13.02,0,2.60,2.60,0,13.02,13.02,0,2.60,2.60,0,0,0,0,0,0,0,0,0,0,39.05,39.05,0,7.81,7.81,0,0,0,0,0,0,0,23.63,23.63,0,4.73,4.73,0,0,0,0,0.20,0.20,0,39.05,39.05,0,7.81,7.81,0,0,0,0,3.00,3.00,0,100.00,100.00,0,0,0,0,0,0,0,1.00,1.00,0,3.00,3.00,0,0,3.58,56.11,0.46,139.32,0,11.22,0.66,"Changed ""Slow EMA Period"": 15 => 45.",true,0,67.00,5.00,7.00,6.00,420.00,249.00,0.02,0,0.50,0,0,0,0,0,"hlc3","ON",45.00,5.00,39.00,21.00,"hlc3","hlc3"
484.50,484.50,0,670.00,670.00,0,855.50,855.50,0,10.91,10.91,0,2.18,2.18,0,-4.71,-4.71,0,-0.94,-0.94,0,1.50,1.50,0,0.30,0.30,0,0,0,0,21.82,21.82,0,4.36,4.36,0,3.00,3.00,0,0.60,0.60,0,19.43,19.43,0,3.89,3.89,0,2.37,2.37,0,0.49,0.49,0,0,0,0,0.20,0.20,0,-18.82,-18.82,0,-3.76,-3.76,0,2.00,2.00,0,2.00,2.00,0,50.00,50.00,0,0.14,0.14,0,0.14,0.14,0,0,0,0,4.00,4.00,0,19.43,0,68.68,-0.28,-0.27,3.89,13.74,0,"Changed all parameters randomly.",true,0,67.00,5.00,7.00,6.00,240.00,398.00,0.08,0,0.50,0,0,0,0,0,"hlc3","ON",30.00,14.00,102.00,9.00,"hlc3","hlc3"
